Status,Time,Card_Type,City,Amount,ID,Amount_Type,Hour
Success,2025-09-16 12:44:00,Discover,Mashhad,1.0,14,Payment,12
Fail,2025-09-25 04:40:00,Discover,Karaj,1158713.0,44,Payment,4
Success,2025-09-20 12:12:00,Master Card,Tabriz,-999999.0,46,Refund,12
Fail,2025-09-28 20:33:00,Visa,Isfahan,1578078.0,61,Payment,20
Success,2025-09-17 05:56:00,Visa,Mashhad,-5000.0,36,Refund,5
Fail,2025-09-02 07:08:00,Amex,Mashhad,100.5,13,Payment,7
Success,2025-09-01 20:33:00,Discover,Tehran,100000.0,16,Payment,20
Fail,2025-09-16 19:51:00,Master Card,Tabriz,1578078.0,80,Payment,19
Success,2025-09-30 21:10:00,Amex,Tehran,471227.0,5,Payment,21
Success,2025-09-12 16:40:00,Master Card,Tehran,0.0,90,Zero_Amount,16
Fail,2025-09-05 09:45:00,Visa,Tabriz,-5000.0,38,Refund,9
Fail,2025-09-05 19:40:00,Visa,Isfahan,1883871.0,50,Payment,19
Fail,2025-09-27 04:15:00,Amex,Mashhad,585954.0,38,Payment,4
Fail,2025-09-23 23:17:00,Master Card,Tehran,1.0,56,Payment,23
Fail,2025-09-09 19:51:00,Visa,Mashhad,419089.0,63,Payment,19
Success,2025-09-09 23:17:00,Visa,Mashhad,914465.0,48,Payment,23
Fail,2025-09-03 16:16:00,Amex,Qom,1050805.0,91,Payment,16
Success,2025-09-19 14:11:00,Discover,Tehran,583952.0,59,Payment,14
Fail,2025-09-16 23:17:00,Visa,Karaj,-999999.0,77,Refund,23
Fail,2025-09-16 12:44:00,Master Card,Tehran,1782689.0,44,Payment,12
Success,2025-09-03 13:13:00,Visa,Ahvaz,200000.0,91,Payment,13
Fail,2025-09-20 14:30:00,Amex,Karaj,0.0,55,Zero_Amount,14
Fail,2025-09-24 07:08:00,Discover,Karaj,343679.0,55,Payment,7
Fail,2025-09-22 07:08:00,Master Card,Shiraz,9999999999.0,1,Payment,7
Success,2025-09-24 03:00:00,Master Card,Isfahan,1502601.0,8,Payment,3
Success,2025-09-01 10:48:00,Master Card,Shiraz,-999999.0,4,Refund,10
Fail,2025-09-24 06:30:00,Visa,Karaj,0.0,85,Zero_Amount,6
Fail,2025-09-20 12:44:00,Visa,Tehran,343679.0,87,Payment,12
Success,2025-09-11 03:27:00,Master Card,Tabriz,900000.0,53,Payment,3
Fail,2025-09-17 09:00:00,Visa,Tehran,914465.0,58,Payment,9
Fail,2025-09-08 07:07:00,Discover,Karaj,99999.0,37,Payment,7
Success,2025-09-04 07:08:00,Visa,Karaj,0.0,49,Zero_Amount,7
Success,2025-09-06 01:01:00,Discover,Mashhad,343679.0,67,Payment,1
Fail,2025-09-08 16:40:00,Discover,Karaj,914465.0,19,Payment,16
Success,2025-09-20 07:08:00,Amex,Karaj,-5000.0,1,Refund,7
Fail,2025-09-30 12:44:00,Visa,Tehran,120000.0,29,Payment,12
Success,2025-09-03 14:11:00,Unknown,Tehran,1463119.0,88,Payment,14
Success,2025-09-16 12:34:00,Visa,Mashhad,1463119.0,33,Payment,12
Success,2025-09-30 10:05:00,Discover,Karaj,914465.0,52,Payment,10
Success,2025-09-25 09:45:00,Visa,Tabriz,555555.0,41,Payment,9
Fail,2025-09-03 08:59:00,Discover,Tabriz,1387769.0,23,Payment,8
Success,2025-09-25 07:08:00,Visa,Isfahan,450000.0,5,Payment,7
Fail,2025-09-29 16:16:00,Amex,Ahvaz,-1.0,71,Refund,16
Success,2025-09-18 10:48:00,Visa,Mashhad,5000.0,57,Payment,10
Fail,2025-09-14 08:59:00,Master Card,Mashhad,100.5,6,Payment,8
Fail,2025-09-18 20:33:00,Visa,Isfahan,-5000.0,49,Refund,20
Success,2025-09-02 19:51:00,Master Card,Tabriz,774681.0,22,Payment,19
Fail,2025-09-22 23:17:00,Visa,Tehran,471227.0,77,Payment,23
Fail,2025-09-03 07:08:00,Amex,Tabriz,177050.0,76,Payment,7
Success,2025-09-16 02:24:00,Master Card,Qom,914282.0,4,Payment,2
Fail,2025-09-29 12:44:00,Discover,Tehran,450000.0,72,Payment,12
Success,2025-09-09 21:21:00,Visa,Isfahan,0.0,64,Zero_Amount,21
Fail,2025-09-04 07:32:00,Amex,Tehran,63489.0,37,Payment,7
Success,2025-09-01 23:59:00,Master Card,Unknown,555555.0,31,Payment,23
Success,2025-09-04 21:21:00,Amex,Isfahan,-999999.0,37,Refund,21
Success,2025-09-01 04:15:00,Unknown,Tehran,200000.0,45,Payment,4
Success,2025-09-14 08:08:00,Discover,Tabriz,1578078.0,91,Payment,8
Success,2025-09-21 14:00:00,Master Card,Tabriz,583952.0,8,Payment,14
Success,2025-09-16 10:05:00,Amex,Shiraz,63489.0,40,Payment,10
Fail,2025-09-20 10:05:00,Master Card,Mashhad,250000.0,98,Payment,10
Fail,2025-09-24 13:13:00,Amex,Ahvaz,583952.0,94,Payment,13
Success,2025-09-08 03:27:00,Visa,Karaj,1768588.0,5,Payment,3
Success,2025-09-07 15:45:00,Visa,Tabriz,5000.0,28,Payment,15
Fail,2025-09-03 04:15:00,Visa,Ahvaz,1472823.0,81,Payment,4
Fail,2025-09-17 10:48:00,Visa,Karaj,1000.0,88,Payment,10
Fail,2025-09-01 23:59:00,Master Card,Qom,1463119.0,9,Payment,23
Success,2025-09-16 10:05:00,Master Card,Tehran,-999999.0,2,Refund,10
Fail,2025-09-12 13:13:00,Discover,Ahvaz,1782689.0,63,Payment,13
Success,2025-09-27 15:45:00,Visa,Qom,250000.0,97,Payment,15
Success,2025-09-19 09:09:00,Master Card,Tehran,1782689.0,51,Payment,9
Fail,2025-09-22 07:07:00,Master Card,Qom,1502601.0,31,Payment,7
Fail,2025-09-23 04:40:00,Master Card,Mashhad,200000.0,7,Payment,4
Success,2025-09-22 04:15:00,Amex,Isfahan,452545.0,30,Payment,4
Fail,2025-09-14 20:20:00,Master Card,Tehran,-5000.0,58,Refund,20
Fail,2025-09-30 07:32:00,Visa,Tehran,1768588.0,3,Payment,7
Fail,2025-09-06 14:00:00,Visa,Mashhad,-999999.0,51,Refund,14
Success,2025-09-06 05:23:00,Master Card,Qom,-5000.0,56,Refund,5
Fail,2025-09-13 06:30:00,Visa,Qom,1.0,73,Payment,6
Fail,2025-09-19 16:16:00,Visa,Shiraz,333333.0,10,Payment,16
Fail,2025-09-22 02:54:00,Visa,Mashhad,452545.0,61,Payment,2
Success,2025-09-08 02:30:00,Visa,Tabriz,1883871.0,50,Payment,2
Fail,2025-09-27 19:51:00,Master Card,Tehran,-5000.0,47,Refund,19
Fail,2025-09-27 07:07:00,Discover,Shiraz,-5000.0,91,Refund,7
Fail,2025-09-02 21:23:00,Amex,Tehran,-5000.0,1,Refund,21
Fail,2025-09-21 11:11:00,Discover,Tabriz,0.0,95,Zero_Amount,11
Fail,2025-09-30 21:23:00,Master Card,Shiraz,1502601.0,57,Payment,21
Success,2025-09-01 08:59:00,Discover,Karaj,650000.0,38,Payment,8
Fail,2025-09-28 19:51:00,Unknown,Isfahan,1578078.0,62,Payment,19
Success,2025-09-15 21:21:00,Discover,Karaj,914465.0,79,Payment,21
Fail,2025-09-01 14:30:00,Amex,Tehran,443463.0,90,Payment,14
Success,2025-09-05 17:17:00,Discover,Qom,123456.0,70,Payment,17
Success,2025-09-28 21:23:00,Amex,Shiraz,1305967.0,82,Payment,21
Success,2025-09-29 21:21:00,Amex,Mashhad,0.0,65,Zero_Amount,21
Fail,2025-09-16 09:45:00,Unknown,Shiraz,120000.0,62,Payment,9
Fail,2025-09-19 16:40:00,Visa,Tehran,200000.0,56,Payment,16
Success,2025-09-04 02:20:00,Visa,Karaj,99999.0,67,Payment,2
Fail,2025-09-03 04:15:00,Master Card,Isfahan,100000.0,17,Payment,4
Success,2025-09-17 21:10:00,Discover,Mashhad,-5000.0,8,Refund,21
Fail,2025-09-17 04:40:00,Visa,Tabriz,900000.0,60,Payment,4
Fail,2025-09-12 09:45:00,Master Card,Mashhad,177050.0,40,Payment,9
Success,2025-09-28 12:12:00,Amex,Shiraz,-5000.0,81,Refund,12
Fail,2025-09-30 05:56:00,Visa,Karaj,976246.0,90,Payment,5
Fail,2025-09-29 16:40:00,Discover,Mashhad,343679.0,62,Payment,16
Fail,2025-09-14 04:40:00,Visa,Tabriz,333333.0,41,Payment,4
Success,2025-09-21 00:00:00,Master Card,Mashhad,1387769.0,12,Payment,0
Fail,2025-09-06 20:33:00,Visa,Karaj,471227.0,94,Payment,20
Success,2025-09-03 17:17:00,Discover,Isfahan,-999999.0,90,Refund,17
Success,2025-09-28 04:15:00,Amex,Isfahan,0.0,54,Zero_Amount,4
Fail,2025-09-09 13:13:00,Visa,Qom,333333.0,90,Payment,13
Success,2025-09-05 20:33:00,Visa,Tabriz,450000.0,94,Payment,20
Success,2025-09-24 19:40:00,Master Card,Tabriz,-999999.0,11,Refund,19
Fail,2025-09-29 21:23:00,Master Card,Tehran,-999999.0,60,Refund,21
Success,2025-09-17 08:08:00,Unknown,Isfahan,-999999.0,68,Refund,8
Success,2025-09-14 10:48:00,Discover,Tehran,1387769.0,78,Payment,10
Success,2025-09-21 12:44:00,Discover,Qom,900000.0,46,Payment,12
Success,2025-09-03 07:08:00,Amex,Tehran,-5000.0,38,Refund,7
Fail,2025-09-28 04:15:00,Amex,Isfahan,5000.0,61,Payment,4
Fail,2025-09-01 14:55:00,Discover,Tabriz,1782689.0,17,Payment,14
Fail,2025-09-20 10:48:00,Discover,Shiraz,583952.0,66,Payment,10
Success,2025-09-29 12:12:00,Master Card,Tehran,1883871.0,72,Payment,12
Fail,2025-09-21 09:45:00,Discover,Shiraz,914282.0,36,Payment,9
Success,2025-09-23 12:44:00,Master Card,Qom,1.0,74,Payment,12
Fail,2025-09-01 09:00:00,Amex,Shiraz,1472823.0,7,Payment,9
Fail,2025-09-03 12:34:00,Master Card,Tehran,0.0,16,Zero_Amount,12
Fail,2025-09-18 12:12:00,Master Card,Tehran,123456.0,14,Payment,12
Success,2025-09-25 11:11:00,Discover,Tehran,1463119.0,80,Payment,11
Fail,2025-09-10 19:51:00,Discover,Tehran,177050.0,25,Payment,19
Success,2025-09-22 12:34:00,Visa,Tabriz,0.0,4,Zero_Amount,12
Fail,2025-09-26 19:29:00,Discover,Mashhad,1578078.0,29,Payment,19
Fail,2025-09-03 17:07:00,Discover,Tehran,471227.0,56,Payment,17
Success,2025-09-08 14:00:00,Amex,Tehran,545116.0,6,Payment,14
Fail,2025-09-14 14:02:00,Visa,Tehran,850000.0,1,Payment,14
Fail,2025-09-24 19:40:00,Master Card,Tehran,1782689.0,39,Payment,19
Fail,2025-09-18 19:51:00,Master Card,Tehran,123456.0,1,Payment,19
Fail,2025-09-15 05:56:00,Visa,Tehran,100.5,63,Payment,5
Success,2025-09-22 02:54:00,Visa,Ahvaz,419089.0,57,Payment,2
Fail,2025-09-23 20:20:00,Master Card,Tehran,100000.0,67,Payment,20
Fail,2025-09-02 04:40:00,Amex,Mashhad,5000.0,65,Payment,4
Success,2025-09-27 13:13:00,Amex,Ahvaz,100.5,65,Payment,13
Fail,2025-09-10 11:11:00,Visa,Tehran,9999999999.0,21,Payment,11
Fail,2025-09-02 19:40:00,Master Card,Tehran,1463119.0,30,Payment,19
Success,2025-09-26 08:08:00,Amex,Tehran,419089.0,97,Payment,8
Fail,2025-09-17 02:37:00,Master Card,Tehran,177050.0,33,Payment,2
Success,2025-09-08 14:11:00,Master Card,Tehran,-5000.0,48,Refund,14
Fail,2025-09-01 17:07:00,Master Card,Tehran,0.0,22,Zero_Amount,17
Fail,2025-09-09 07:07:00,Master Card,Tehran,0.0,95,Zero_Amount,7
Fail,2025-09-11 02:20:00,Master Card,Tehran,1782689.0,54,Payment,2
Success,2025-09-22 19:19:00,Master Card,Tehran,471227.0,4,Payment,19
Success,2025-09-16 05:23:00,Master Card,Ahvaz,0.0,88,Zero_Amount,5
Fail,2025-09-07 23:59:00,Visa,Tehran,0.0,55,Zero_Amount,23
Fail,2025-09-29 05:56:00,Visa,Tehran,333333.0,44,Payment,5
Success,2025-09-10 21:23:00,Visa,Mashhad,471227.0,90,Payment,21
Fail,2025-09-23 06:06:00,Unknown,Unknown,1782689.0,12,Payment,6
Success,2025-09-26 02:24:00,Discover,Tehran,452545.0,81,Payment,2
Success,2025-09-03 21:23:00,Master Card,Tabriz,-999999.0,79,Refund,21
Fail,2025-09-18 02:37:00,Visa,Isfahan,1158713.0,74,Payment,2
Fail,2025-09-25 18:45:00,Master Card,Isfahan,-999999.0,100,Refund,18
Success,2025-09-24 20:33:00,Master Card,Karaj,1463119.0,52,Payment,20
Success,2025-09-13 13:13:00,Amex,Isfahan,99999.0,94,Payment,13
Success,2025-09-28 02:30:00,Master Card,Tehran,900000.0,76,Payment,2
Fail,2025-09-26 12:34:00,Master Card,Karaj,-5000.0,65,Refund,12
Success,2025-09-07 20:33:00,Amex,Mashhad,120000.0,65,Payment,20
Success,2025-09-25 12:34:00,Discover,Tehran,774681.0,10,Payment,12
Success,2025-09-04 10:48:00,Amex,Ahvaz,9999999999.0,18,Payment,10
Fail,2025-09-13 06:06:00,Visa,Qom,99999.0,47,Payment,6
Success,2025-09-20 04:40:00,Master Card,Mashhad,-5000.0,66,Refund,4
Fail,2025-09-01 19:51:00,Visa,Shiraz,471227.0,49,Payment,19
Success,2025-09-08 00:00:00,Amex,Mashhad,200000.0,72,Payment,0
Success,2025-09-14 03:27:00,Master Card,Shiraz,-999999.0,22,Refund,3
Success,2025-09-16 13:13:00,Discover,Tehran,650000.0,87,Payment,13
Fail,2025-09-14 12:34:00,Master Card,Shiraz,774681.0,26,Payment,12
Success,2025-09-12 23:17:00,Amex,Shiraz,200000.0,91,Payment,23
Fail,2025-09-19 22:27:00,Visa,Shiraz,914282.0,9,Payment,22
Success,2025-09-23 16:40:00,Visa,Mashhad,9999999999.0,21,Payment,16
Success,2025-09-15 07:08:00,Master Card,Tehran,900000.0,96,Payment,7
Fail,2025-09-28 14:55:00,Master Card,Isfahan,250000.0,63,Payment,14
Success,2025-09-02 18:00:00,Discover,Karaj,-5000.0,6,Refund,18
Success,2025-09-02 10:05:00,Visa,Isfahan,120000.0,14,Payment,10
Success,2025-09-23 19:19:00,Discover,Isfahan,900000.0,33,Payment,19
Success,2025-09-22 18:12:00,Visa,Ahvaz,555555.0,71,Payment,18
Success,2025-09-19 19:51:00,Discover,Tehran,471227.0,24,Payment,19
Success,2025-09-25 09:09:00,Master Card,Karaj,63489.0,73,Payment,9
Fail,2025-09-26 06:06:00,Discover,Mashhad,1000.0,75,Payment,6
Fail,2025-09-30 23:59:00,Discover,Isfahan,412308.0,88,Payment,23
Success,2025-09-29 06:06:00,Visa,Isfahan,0.0,51,Zero_Amount,6
Success,2025-09-22 13:13:00,Amex,Tehran,-999999.0,2,Refund,13
Success,2025-09-26 01:01:00,Master Card,Isfahan,0.0,15,Zero_Amount,1
Fail,2025-09-26 11:11:00,Amex,Isfahan,177050.0,35,Payment,11
Success,2025-09-22 21:23:00,Amex,Isfahan,1387769.0,36,Payment,21
Fail,2025-09-17 20:33:00,Visa,Shiraz,1387769.0,93,Payment,20
Fail,2025-09-20 00:00:00,Master Card,Mashhad,976246.0,39,Payment,0
Fail,2025-09-10 09:00:00,Visa,Ahvaz,-5000.0,4,Refund,9
Success,2025-09-06 14:02:00,Master Card,Shiraz,914282.0,64,Payment,14
Success,2025-09-15 01:01:00,Discover,Tehran,1502601.0,74,Payment,1
Fail,2025-09-22 17:17:00,Unknown,Tabriz,-5000.0,6,Refund,17
Success,2025-09-11 19:29:00,Visa,Tehran,1305967.0,57,Payment,19
Success,2025-09-28 13:10:00,Visa,Tehran,914465.0,30,Payment,13
Success,2025-09-05 18:45:00,Master Card,Tehran,419089.0,100,Payment,18
Success,2025-09-01 23:17:00,Amex,Tehran,1578078.0,74,Payment,23
Success,2025-09-08 02:30:00,Visa,Qom,-999999.0,97,Refund,2
Fail,2025-09-21 22:27:00,Master Card,Tehran,976246.0,67,Payment,22
Success,2025-09-28 12:44:00,Amex,Karaj,1.0,91,Payment,12
Success,2025-09-12 09:00:00,Master Card,Mashhad,177050.0,15,Payment,9
Fail,2025-09-12 04:15:00,Master Card,Tabriz,1387769.0,17,Payment,4
Fail,2025-09-05 12:44:00,Master Card,Tabriz,0.0,92,Zero_Amount,12
Success,2025-09-07 03:27:00,Visa,Karaj,200000.0,18,Payment,3
Success,2025-09-04 21:21:00,Visa,Ahvaz,-1.0,19,Refund,21
Fail,2025-09-06 08:08:00,Discover,Mashhad,0.0,76,Zero_Amount,8
Success,2025-09-13 05:23:00,Master Card,Tehran,100.5,89,Payment,5
Success,2025-09-20 21:23:00,Amex,Tehran,123456.0,69,Payment,21
Success,2025-09-30 05:23:00,Master Card,Karaj,-5000.0,24,Refund,5
Success,2025-09-15 19:51:00,Amex,Tehran,100.5,92,Payment,19
Fail,2025-09-03 11:11:00,Amex,Tehran,976246.0,48,Payment,11
Success,2025-09-23 08:08:00,Discover,Qom,200000.0,30,Payment,8
Success,2025-09-08 08:08:00,Visa,Tabriz,0.0,15,Zero_Amount,8
Success,2025-09-20 04:04:00,Master Card,Tabriz,-5000.0,47,Refund,4
Fail,2025-09-16 14:30:00,Amex,Tehran,1883871.0,44,Payment,14
Fail,2025-09-13 02:37:00,Master Card,Tehran,343679.0,99,Payment,2
Fail,2025-09-18 07:08:00,Master Card,Karaj,1387769.0,27,Payment,7
Success,2025-09-28 05:56:00,Master Card,Tehran,0.0,84,Zero_Amount,5
Fail,2025-09-10 19:51:00,Amex,Tehran,-5000.0,64,Refund,19
Fail,2025-09-30 10:05:00,Visa,Karaj,-5000.0,41,Refund,10
Success,2025-09-19 07:07:00,Master Card,Tabriz,471227.0,97,Payment,7
Fail,2025-09-17 04:40:00,Discover,Tehran,1578078.0,68,Payment,4
Fail,2025-09-24 20:20:00,Visa,Qom,443463.0,5,Payment,20
Fail,2025-09-19 14:00:00,Visa,Tehran,1472823.0,53,Payment,14
Success,2025-09-28 18:12:00,Master Card,Mashhad,914465.0,8,Payment,18
Fail,2025-09-26 07:08:00,Master Card,Mashhad,555555.0,22,Payment,7
Success,2025-09-23 01:01:00,Master Card,Tabriz,850000.0,7,Payment,1
Fail,2025-09-26 14:55:00,Unknown,Isfahan,300000.0,22,Payment,14
Success,2025-09-05 14:11:00,Discover,Qom,471227.0,46,Payment,14
Fail,2025-09-26 08:59:00,Amex,Tehran,471227.0,30,Payment,8
Fail,2025-09-21 18:00:00,Amex,Qom,100.5,16,Payment,18
Fail,2025-09-30 12:12:00,Visa,Tehran,343679.0,79,Payment,12
Success,2025-09-23 17:07:00,Discover,Tehran,1502601.0,5,Payment,17
Success,2025-09-09 10:05:00,Master Card,Tehran,1000.0,67,Payment,10
Success,2025-09-12 23:59:00,Visa,Isfahan,1158713.0,23,Payment,23
Fail,2025-09-21 14:02:00,Master Card,Tabriz,1782689.0,61,Payment,14
Success,2025-09-01 17:17:00,Amex,Ahvaz,1.0,74,Payment,17
Success,2025-09-26 01:51:00,Visa,Tehran,177050.0,5,Payment,1
Fail,2025-09-26 06:30:00,Visa,Ahvaz,419089.0,23,Payment,6
Fail,2025-09-01 07:08:00,Visa,Tehran,0.0,79,Zero_Amount,7
Success,2025-09-15 00:00:00,Visa,Isfahan,63489.0,82,Payment,0
Success,2025-09-02 02:37:00,Amex,Ahvaz,471227.0,25,Payment,2
Fail,2025-09-30 17:17:00,Amex,Tehran,585954.0,8,Payment,17
Fail,2025-09-22 10:05:00,Master Card,Unknown,9999999999.0,96,Payment,10
Fail,2025-09-16 23:17:00,Master Card,Mashhad,-999999.0,21,Refund,23
Fail,2025-09-25 11:11:00,Visa,Karaj,1463119.0,2,Payment,11
Fail,2025-09-08 21:10:00,Visa,Tehran,585954.0,22,Payment,21
Fail,2025-09-13 18:12:00,Visa,Tabriz,100.5,72,Payment,18
Success,2025-09-21 07:08:00,Visa,Isfahan,177050.0,88,Payment,7
Success,2025-09-01 17:07:00,Visa,Tehran,-5000.0,97,Refund,17
Fail,2025-09-16 22:27:00,Visa,Tehran,583952.0,72,Payment,22
Fail,2025-09-29 12:12:00,Master Card,Tabriz,50200.0,68,Payment,12
Success,2025-09-07 09:45:00,Visa,Tehran,-1.0,64,Refund,9
Fail,2025-09-05 12:12:00,Discover,Tabriz,205000.0,95,Payment,12
Fail,2025-09-22 02:20:00,Amex,Tabriz,200000.0,19,Payment,2
Fail,2025-09-29 05:56:00,Visa,Karaj,1463119.0,88,Payment,5
Fail,2025-09-23 19:51:00,Visa,Karaj,1305967.0,82,Payment,19
Success,2025-09-03 23:17:00,Visa,Mashhad,976246.0,53,Payment,23
Fail,2025-09-12 03:27:00,Master Card,Tehran,123456.0,94,Payment,3
Fail,2025-09-26 06:06:00,Master Card,Tabriz,900000.0,88,Payment,6
Fail,2025-09-16 02:24:00,Discover,Tehran,0.0,98,Zero_Amount,2
Fail,2025-09-19 16:40:00,Visa,Ahvaz,1387769.0,52,Payment,16
Fail,2025-09-05 23:59:00,Visa,Isfahan,1578078.0,47,Payment,23
Fail,2025-09-22 23:59:00,Unknown,Ahvaz,0.0,82,Zero_Amount,23
Fail,2025-09-25 16:16:00,Visa,Tehran,412308.0,54,Payment,16
Fail,2025-09-29 03:27:00,Visa,Tehran,419089.0,44,Payment,3
Fail,2025-09-14 12:34:00,Discover,Tehran,-5000.0,98,Refund,12
Fail,2025-09-28 06:30:00,Visa,Tehran,1463119.0,7,Payment,6
Success,2025-09-05 16:16:00,Master Card,Tehran,-5000.0,93,Refund,16
Success,2025-09-15 02:30:00,Master Card,Isfahan,1463119.0,1,Payment,2
Success,2025-09-17 22:27:00,Master Card,Tehran,650000.0,63,Payment,22
Success,2025-09-30 08:08:00,Amex,Tehran,-5000.0,99,Refund,8
Fail,2025-09-14 04:15:00,Discover,Tehran,555555.0,39,Payment,4
Fail,2025-09-30 23:59:00,Visa,Mashhad,300000.0,19,Payment,23
Success,2025-09-20 02:30:00,Visa,Isfahan,123456.0,31,Payment,2
Success,2025-09-05 17:07:00,Visa,Qom,850000.0,77,Payment,17
Fail,2025-09-12 09:00:00,Visa,Tabriz,1427657.0,24,Payment,9
Fail,2025-09-16 05:56:00,Master Card,Tabriz,412308.0,69,Payment,5
Fail,2025-09-26 01:01:00,Amex,Tehran,120000.0,88,Payment,1
Fail,2025-09-26 09:45:00,Visa,Mashhad,0.0,83,Zero_Amount,9
Fail,2025-09-16 19:29:00,Amex,Shiraz,12345.0,65,Payment,19
Fail,2025-09-21 14:11:00,Master Card,Tehran,1578078.0,33,Payment,14
Success,2025-09-07 03:27:00,Visa,Karaj,343679.0,59,Payment,3
Fail,2025-09-04 19:19:00,Visa,Karaj,0.0,33,Zero_Amount,19
Fail,2025-09-01 14:30:00,Master Card,Tabriz,200000.0,32,Payment,14
Fail,2025-09-30 19:19:00,Discover,Tehran,-5000.0,59,Refund,19
Success,2025-09-30 08:08:00,Discover,Tehran,-999999.0,93,Refund,8
Success,2025-09-05 12:12:00,Master Card,Tehran,-5000.0,41,Refund,12
Fail,2025-09-23 03:27:00,Master Card,Tehran,123456.0,12,Payment,3
Success,2025-09-26 07:08:00,Discover,Qom,583952.0,73,Payment,7
Fail,2025-09-10 10:48:00,Master Card,Shiraz,5000.0,11,Payment,10
Success,2025-09-22 19:19:00,Master Card,Tabriz,9999999999.0,98,Payment,19
Fail,2025-09-05 12:12:00,Discover,Unknown,914465.0,19,Payment,12
Fail,2025-09-04 03:27:00,Master Card,Tabriz,850000.0,54,Payment,3
Success,2025-09-02 17:07:00,Master Card,Tabriz,1782689.0,57,Payment,17
Success,2025-09-20 07:07:00,Visa,Mashhad,63489.0,42,Payment,7
Success,2025-09-10 02:24:00,Master Card,Tabriz,419089.0,99,Payment,2
Fail,2025-09-26 08:59:00,Amex,Tehran,100.5,71,Payment,8
Fail,2025-09-19 18:00:00,Master Card,Isfahan,100.5,31,Payment,18
Fail,2025-09-26 05:56:00,Amex,Isfahan,900000.0,52,Payment,5
Success,2025-09-01 05:56:00,Amex,Shiraz,900000.0,2,Payment,5
Success,2025-09-24 07:08:00,Visa,Tehran,0.0,83,Zero_Amount,7
Success,2025-09-05 16:16:00,Master Card,Ahvaz,177050.0,38,Payment,16
Fail,2025-09-13 18:12:00,Master Card,Ahvaz,63489.0,32,Payment,18
Success,2025-09-04 12:12:00,Visa,Mashhad,850000.0,10,Payment,12
Fail,2025-09-16 14:11:00,Amex,Tehran,0.0,8,Zero_Amount,14
Fail,2025-09-24 15:45:00,Master Card,Qom,555555.0,91,Payment,15
Success,2025-09-16 09:45:00,Visa,Karaj,-5000.0,95,Refund,9
Success,2025-09-23 21:10:00,Visa,Tehran,9999999999.0,75,Payment,21
Fail,2025-09-02 12:44:00,Visa,Shiraz,1768588.0,20,Payment,12
Fail,2025-09-17 05:23:00,Discover,Isfahan,0.0,20,Zero_Amount,5
Success,2025-09-28 02:24:00,Visa,Tehran,1158713.0,9,Payment,2
Success,2025-09-27 02:24:00,Amex,Karaj,100.5,72,Payment,2
Fail,2025-09-20 18:00:00,Visa,Tehran,1768588.0,15,Payment,18
Fail,2025-09-24 14:55:00,Visa,Mashhad,452545.0,99,Payment,14
Fail,2025-09-12 10:48:00,Discover,Isfahan,976246.0,89,Payment,10
Fail,2025-09-18 10:48:00,Master Card,Mashhad,585954.0,98,Payment,10
Success,2025-09-03 02:37:00,Master Card,Karaj,200000.0,63,Payment,2
Success,2025-09-28 23:59:00,Visa,Tehran,471227.0,92,Payment,23
Success,2025-09-01 08:08:00,Visa,Tehran,976246.0,21,Payment,8
Success,2025-09-01 13:13:00,Amex,Tehran,1578078.0,5,Payment,13
Fail,2025-09-29 03:27:00,Visa,Qom,976246.0,35,Payment,3
Fail,2025-09-19 20:33:00,Discover,Tehran,583952.0,85,Payment,20
Success,2025-09-11 11:11:00,Visa,Shiraz,1782689.0,68,Payment,11
Success,2025-09-05 17:07:00,Master Card,Tehran,177050.0,48,Payment,17
Fail,2025-09-12 11:11:00,Visa,Mashhad,1427657.0,80,Payment,11
Fail,2025-09-03 13:13:00,Master Card,Tehran,583952.0,96,Payment,13
Success,2025-09-01 03:00:00,Visa,Qom,177050.0,91,Payment,3
Fail,2025-09-01 11:11:00,Discover,Tabriz,0.0,62,Zero_Amount,11
Fail,2025-09-08 02:37:00,Master Card,Karaj,0.0,35,Zero_Amount,2
Fail,2025-09-10 23:17:00,Discover,Ahvaz,850000.0,70,Payment,23
Fail,2025-09-11 17:07:00,Unknown,Unknown,774681.0,98,Payment,17
Success,2025-09-12 04:15:00,Amex,Tabriz,1883871.0,21,Payment,4
Fail,2025-09-29 20:20:00,Visa,Tehran,9999999999.0,80,Payment,20
Fail,2025-09-13 16:16:00,Master Card,Isfahan,-999999.0,39,Refund,16
Success,2025-09-12 17:17:00,Amex,Tehran,0.0,34,Zero_Amount,17
Fail,2025-09-14 06:06:00,Master Card,Tehran,0.0,15,Zero_Amount,6
Success,2025-09-02 02:37:00,Visa,Qom,1782689.0,6,Payment,2
Success,2025-09-29 19:51:00,Amex,Qom,9999999999.0,66,Payment,19
Success,2025-09-19 06:30:00,Discover,Tehran,555555.0,89,Payment,6
Success,2025-09-18 01:01:00,Visa,Isfahan,0.0,56,Zero_Amount,1
Fail,2025-09-03 18:00:00,Master Card,Mashhad,1782689.0,49,Payment,18
Fail,2025-09-23 07:08:00,Master Card,Tabriz,12345.0,93,Payment,7
Fail,2025-09-17 14:11:00,Visa,Tehran,123456.0,1,Payment,14
Success,2025-09-26 13:13:00,Discover,Tehran,914465.0,65,Payment,13
Success,2025-09-08 06:30:00,Master Card,Tabriz,100.5,28,Payment,6
Fail,2025-09-29 21:23:00,Master Card,Tehran,1502601.0,20,Payment,21
